Max value deviation
2.666666666666667
0.0
18.666666666666664
12.0
3.333333333333333
20.666666666666664
26.666666666666664
44.66666666666667
41.33333333333333
34.0
63.33333333333333
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
10.666666666666668
16.0
32.0
50.0
68.66666666666666
18.666666666666664
46.66666666666667
46.66666666666667
24.666666666666664
44.66666666666667
0.0
0.0
0.0
0.0
4.0
31.333333333333336
0.0
0.0
10.0
8.0
0.0
0.0
0.0
0.0
0.0
0.0
24.666666666666664
0.0
0.0
0.0
13.333333333333332
6.666666666666666
37.33333333333333
24.0
48.0
0.0
0.0
0.0
2.0
11.333333333333332
3.333333333333333
6.0
0.0
12.0
0.0
0.0
0.0
0.0
0.0
6.0
0.0
12.666666666666668
0.0
0.0
4.666666666666666
21.333333333333336
12.0
30.0
25.333333333333336
6.666666666666666
0.0
8.0
1.3333333333333335
0.0
0.0
0.0
0.0
6.0
6.0
0.6666666666666667
0.0
0.0
1.3333333333333335
26.666666666666664
22.666666666666664
35.33333333333333
0.0
18.666666666666664
30.666666666666664
37.33333333333333
57.33333333333333
81.33333333333334
0.0
2.666666666666667
0.0
2.6666666666666665
0.0
0.0
0.0
4.0
14.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
6.666666666666666
1.3333333333333335
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
12.0
31.333333333333336
0.0
18.0
0.0
15.333333333333332
0.0
0.0
27.333333333333336
8.666666666666668
26.0
8.0
28.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
20.666666666666664
15.333333333333332
37.33333333333333
31.333333333333336
26.0
43.33333333333333
35.33333333333333
43.33333333333333
0.0
9.333333333333332
18.666666666666664
36.0
54.0
21.333333333333336
44.66666666666667
76.66666666666666
0.0
2.666666666666667
2.666666666666667
0.0
0.0
9.333333333333332
0.0
0.0
0.0
0.0
0.0
0.0
15.333333333333332
0.0
0.0
0.0
24.666666666666664
47.33333333333333
29.333333333333336
40.66666666666667
58.0
29.333333333333336
63.33333333333333
56.66666666666667
52.66666666666667
47.33333333333333
72.66666666666666
0.0
0.6666666666666667
9.333333333333332
0.0
0.0
0.0
0.0
0.0
0.0
0.0
8.666666666666668
0.0
15.333333333333332
24.666666666666664
30.666666666666664
27.333333333333336
45.33333333333333
6.0
0.0
0.0
7.333333333333334
0.0
0.0
2.0
0.6666666666666667
0.0
0.0
11.333333333333332
31.333333333333336
48.0
0.0
0.0
20.666666666666664
5.333333333333334
0.0
16.0
22.666666666666664
4.0
0.0
0.0
0.0
0.0
0.0
0.0
11.333333333333334
0.0
18.0
21.333333333333336
44.66666666666667
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
5.333333333333334
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
30.666666666666664
61.33333333333333
80.0
50.66666666666667
29.333333333333336
12.0
1.3333333333333335
0.0
0.0
0.0
8.0
11.333333333333332
18.666666666666664
42.66666666666667
47.33333333333333
34.0
28.666666666666664
23.333333333333336
31.333333333333336
14.0
35.33333333333333
0.0
0.0
0.0
0.0
0.0
0.0
0.0
18.0
10.666666666666668
22.666666666666664
21.333333333333336
25.333333333333336
18.666666666666664
4.666666666666666
0.0
1.3333333333333335
18.666666666666664
0.0
0.0
0.0
0.0
12.0
8.666666666666668
0.0
12.0
16.666666666666664
0.0
4.666666666666666
12.666666666666668
0.0
0.0
2.666666666666667
0.0
2.666666666666667
0.0
0.0
0.0
0.0
14.666666666666668
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
14.0
0.0
0.0
0.0
0.0
0.0
0.0
20.666666666666664
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
16.666666666666664
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
16.0
0.0
6.0
3.333333333333333
16.666666666666664
14.0
0.0
14.0
41.33333333333333
37.33333333333333
42.66666666666667
68.66666666666666
6.666666666666666
0.0
0.0
0.0
0.0
0.0
4.666666666666666
0.0
0.0
0.0
0.0
4.0
0.0
0.0
24.666666666666668
0.0
0.0
0.0
13.333333333333332
33.33333333333333
16.666666666666664
34.0
42.66666666666667
20.666666666666664
17.333333333333336
25.333333333333336
16.666666666666664
36.0
60.66666666666667
38.66666666666667
26.0
11.333333333333332
24.666666666666664
0.0
0.0
0.0
0.0
0.0
0.0
2.666666666666667
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
13.333333333333332
9.333333333333332
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
13.333333333333332
7.333333333333334
0.0
0.0
0.0
0.6666666666666667
0.0
0.0
0.0
0.0
10.666666666666668
6.666666666666666
4.666666666666666
0.0
0.0
0.0
0.0
0.0
6.666666666666666
0.0
12.0
19.333333333333336
41.33333333333333
41.33333333333333
21.333333333333336
24.0
15.333333333333332
8.666666666666668
12.0
36.0
12.0
0.0
0.0
0.0
0.0
0.0
0.0
0.6666666666666667
0.0
0.0
0.0
0.0
4.0
0.0
0.0
0.0
0.0
5.333333333333334
4.0
0.0
0.0
0.6666666666666667
27.333333333333336
20.666666666666664
16.0
